date,year,month,day,cfs,Lps
7/6/00,2000,7,6,0.02,0.566336
7/7/00,2000,7,7,0.03,0.849504
7/8/00,2000,7,8,0.02,0.566336
7/9/00,2000,7,9,0.02,0.566336
7/10/00,2000,7,10,0.02,0.566336
7/11/00,2000,7,11,0.02,0.566336
7/12/00,2000,7,12,0.02,0.566336
7/13/00,2000,7,13,0.14,3.964352
7/14/00,2000,7,14,0.19,5.380192
7/15/00,2000,7,15,0.35,9.91088
7/16/00,2000,7,16,0.09,2.548512
7/17/00,2000,7,17,0.04,1.132672
7/18/00,2000,7,18,0.1,2.83168
7/19/00,2000,7,19,0.35,9.91088
7/20/00,2000,7,20,0.1,2.83168
7/21/00,2000,7,21,0.04,1.132672
7/22/00,2000,7,22,0.03,0.849504
7/23/00,2000,7,23,0.02,0.566336
7/24/00,2000,7,24,0.04,1.132672
7/25/00,2000,7,25,0.03,0.849504
7/26/00,2000,7,26,0.67,18.972256
7/27/00,2000,7,27,0.07,1.982176
7/28/00,2000,7,28,0.46,13.025728
7/29/00,2000,7,29,0.14,3.964352
7/30/00,2000,7,30,0.05,1.41584
7/31/00,2000,7,31,0.28,7.928704
8/1/00,2000,8,1,0.22,6.229696
8/2/00,2000,8,2,0.08,2.265344
8/3/00,2000,8,3,0.05,1.41584
8/4/00,2000,8,4,0.05,1.41584
8/5/00,2000,8,5,0.04,1.132672
8/6/00,2000,8,6,0.18,5.097024
8/7/00,2000,8,7,0.05,1.41584
8/8/00,2000,8,8,0.05,1.41584
8/9/00,2000,8,9,0.04,1.132672
8/10/00,2000,8,10,0.04,1.132672
8/11/00,2000,8,11,0.03,0.849504
8/12/00,2000,8,12,0.03,0.849504
8/13/00,2000,8,13,0.3,8.49504
8/14/00,2000,8,14,0.05,1.41584
8/15/00,2000,8,15,0.04,1.132672
8/16/00,2000,8,16,0.04,1.132672
8/17/00,2000,8,17,0.03,0.849504
8/18/00,2000,8,18,0.03,0.849504
8/19/00,2000,8,19,0.03,0.849504
8/20/00,2000,8,20,0.03,0.849504
8/21/00,2000,8,21,0.03,0.849504
8/22/00,2000,8,22,0.02,0.566336
8/23/00,2000,8,23,0.02,0.566336
8/24/00,2000,8,24,0.02,0.566336
8/25/00,2000,8,25,0.02,0.566336
8/26/00,2000,8,26,0.02,0.566336
8/27/00,2000,8,27,0.82,23.219776
8/28/00,2000,8,28,0.1,2.83168
8/29/00,2000,8,29,0.14,3.964352
8/30/00,2000,8,30,0.05,1.41584
8/31/00,2000,8,31,0.13,3.681184
9/1/00,2000,9,1,0.07,1.982176
9/2/00,2000,9,2,0.18,5.097024
9/3/00,2000,9,3,0.06,1.699008
9/4/00,2000,9,4,0.04,1.132672
9/5/00,2000,9,5,0.03,0.849504
9/6/00,2000,9,6,0.03,0.849504
9/7/00,2000,9,7,0.03,0.849504
9/8/00,2000,9,8,0.03,0.849504
9/9/00,2000,9,9,0.03,0.849504
9/10/00,2000,9,10,0.02,0.566336
9/11/00,2000,9,11,0.02,0.566336
9/12/00,2000,9,12,0.09,2.548512
9/13/00,2000,9,13,0.25,7.0792
9/14/00,2000,9,14,0.03,0.849504
9/15/00,2000,9,15,0.04,1.132672
9/16/00,2000,9,16,0.02,0.566336
9/17/00,2000,9,17,0.02,0.566336
9/18/00,2000,9,18,0.01,0.283168
9/19/00,2000,9,19,1.46,41.342528
9/20/00,2000,9,20,0.14,3.964352
9/21/00,2000,9,21,0.05,1.41584
9/22/00,2000,9,22,0.04,1.132672
9/23/00,2000,9,23,0.04,1.132672
9/24/00,2000,9,24,0.04,1.132672
9/25/00,2000,9,25,1.75,49.5544
9/26/00,2000,9,26,1.33,37.661344
9/27/00,2000,9,27,0.16,4.530688
9/28/00,2000,9,28,0.09,2.548512
9/29/00,2000,9,29,0.07,1.982176
9/30/00,2000,9,30,0.07,1.982176
10/1/00,2000,10,1,0.07,1.982176
10/2/00,2000,10,2,0.06,1.699008
10/3/00,2000,10,3,0.05,1.41584
10/4/00,2000,10,4,0.04,1.132672
10/5/00,2000,10,5,0.04,1.132672
10/6/00,2000,10,6,0.04,1.132672
10/7/00,2000,10,7,0.04,1.132672
10/8/00,2000,10,8,0.04,1.132672
10/9/00,2000,10,9,0.04,1.132672
10/10/00,2000,10,10,0.04,1.132672
10/11/00,2000,10,11,0.04,1.132672
10/12/00,2000,10,12,0.04,1.132672
10/13/00,2000,10,13,0.04,1.132672
10/14/00,2000,10,14,0.04,1.132672
10/15/00,2000,10,15,0.05,1.41584
10/16/00,2000,10,16,0.06,1.699008
10/17/00,2000,10,17,0.08,2.265344
10/18/00,2000,10,18,0.23,6.512864
10/19/00,2000,10,19,0.06,1.699008
10/20/00,2000,10,20,0.05,1.41584
10/21/00,2000,10,21,0.05,1.41584
10/22/00,2000,10,22,0.05,1.41584
10/23/00,2000,10,23,0.05,1.41584
10/24/00,2000,10,24,0.04,1.132672
10/25/00,2000,10,25,0.04,1.132672
10/26/00,2000,10,26,0.04,1.132672
10/27/00,2000,10,27,0.04,1.132672
10/28/00,2000,10,28,0.04,1.132672
10/29/00,2000,10,29,0.04,1.132672
10/30/00,2000,10,30,0.04,1.132672
10/31/00,2000,10,31,0.04,1.132672
11/1/00,2000,11,1,0.03,0.849504
11/2/00,2000,11,2,0.03,0.849504
11/3/00,2000,11,3,0.03,0.849504
11/4/00,2000,11,4,0.03,0.849504
11/5/00,2000,11,5,0.03,0.849504
11/6/00,2000,11,6,0.03,0.849504
11/7/00,2000,11,7,0.02,0.566336
11/8/00,2000,11,8,0.02,0.566336
11/9/00,2000,11,9,0.06,1.699008
11/10/00,2000,11,10,0.44,12.459392
11/11/00,2000,11,11,0.04,1.132672
11/12/00,2000,11,12,0.04,1.132672
11/13/00,2000,11,13,0.04,1.132672
11/14/00,2000,11,14,0.15,4.24752
11/15/00,2000,11,15,0.04,1.132672
11/16/00,2000,11,16,0.04,1.132672
11/17/00,2000,11,17,0.03,0.849504
11/18/00,2000,11,18,0.03,0.849504
11/19/00,2000,11,19,0.03,0.849504
11/20/00,2000,11,20,0.03,0.849504
11/21/00,2000,11,21,0.03,0.849504
11/22/00,2000,11,22,0.04,1.132672
11/23/00,2000,11,23,0.04,1.132672
11/24/00,2000,11,24,0.04,1.132672
11/25/00,2000,11,25,0.19,5.380192
11/26/00,2000,11,26,0.46,13.025728
11/27/00,2000,11,27,0.11,3.114848
11/28/00,2000,11,28,0.07,1.982176
11/29/00,2000,11,29,0.12,3.398016
11/30/00,2000,11,30,0.07,1.982176
12/1/00,2000,12,1,0.07,1.982176
12/2/00,2000,12,2,0.05,1.41584
12/3/00,2000,12,3,0.05,1.41584
12/4/00,2000,12,4,0.04,1.132672
12/5/00,2000,12,5,0.05,1.41584
12/6/00,2000,12,6,0.04,1.132672
12/7/00,2000,12,7,0.04,1.132672
12/8/00,2000,12,8,0.04,1.132672
12/9/00,2000,12,9,0.04,1.132672
12/10/00,2000,12,10,0.04,1.132672
12/11/00,2000,12,11,0.04,1.132672
12/12/00,2000,12,12,0.04,1.132672
12/13/00,2000,12,13,0.04,1.132672
12/14/00,2000,12,14,1.68,47.572224
12/15/00,2000,12,15,0.19,5.380192
12/16/00,2000,12,16,0.3,8.49504
12/17/00,2000,12,17,10.7,302.98976
12/18/00,2000,12,18,0.38,10.760384
12/19/00,2000,12,19,0.19,5.380192
12/20/00,2000,12,20,0.14,3.964352
12/21/00,2000,12,21,0.1,2.83168
12/22/00,2000,12,22,0.09,2.548512
12/23/00,2000,12,23,0.08,2.265344
12/24/00,2000,12,24,0.08,2.265344
12/25/00,2000,12,25,0.07,1.982176
12/26/00,2000,12,26,0.07,1.982176
12/27/00,2000,12,27,0.06,1.699008
12/28/00,2000,12,28,0.06,1.699008
12/29/00,2000,12,29,0.06,1.699008
12/30/00,2000,12,30,0.06,1.699008
12/31/00,2000,12,31,0.06,1.699008
1/1/01,2001,1,1,0.06,1.699008
1/2/01,2001,1,2,0.06,1.699008
1/3/01,2001,1,3,0.06,1.699008
1/4/01,2001,1,4,0.06,1.699008
1/5/01,2001,1,5,0.06,1.699008
1/6/01,2001,1,6,0.07,1.982176
1/7/01,2001,1,7,0.07,1.982176
1/8/01,2001,1,8,0.08,2.265344
1/9/01,2001,1,9,0.07,1.982176
1/10/01,2001,1,10,0.06,1.699008
1/11/01,2001,1,11,0.06,1.699008
1/12/01,2001,1,12,0.07,1.982176
1/13/01,2001,1,13,0.07,1.982176
1/14/01,2001,1,14,0.06,1.699008
1/15/01,2001,1,15,0.07,1.982176
1/16/01,2001,1,16,0.08,2.265344
1/17/01,2001,1,17,0.07,1.982176
1/18/01,2001,1,18,0.07,1.982176
1/19/01,2001,1,19,1.84,52.102912
1/20/01,2001,1,20,1.01,28.599968
1/21/01,2001,1,21,0.36,10.194048
1/22/01,2001,1,22,0.23,6.512864
1/23/01,2001,1,23,0.18,5.097024
1/24/01,2001,1,24,0.15,4.24752
1/25/01,2001,1,25,0.13,3.681184
1/26/01,2001,1,26,0.11,3.114848
1/27/01,2001,1,27,0.1,2.83168
1/28/01,2001,1,28,0.08,2.265344
1/29/01,2001,1,29,0.15,4.24752
1/30/01,2001,1,30,1.82,51.536576
1/31/01,2001,1,31,0.72,20.388096
2/1/01,2001,2,1,0.39,11.043552
2/2/01,2001,2,2,0.34,9.627712
2/3/01,2001,2,3,0.24,6.796032
2/4/01,2001,2,4,0.2,5.66336
2/5/01,2001,2,5,0.72,20.388096
2/6/01,2001,2,6,0.5,14.1584
2/7/01,2001,2,7,0.37,10.477216
2/8/01,2001,2,8,0.27,7.645536
2/9/01,2001,2,9,0.28,7.928704
2/10/01,2001,2,10,0.3,8.49504
2/11/01,2001,2,11,0.21,5.946528
2/12/01,2001,2,12,0.19,5.380192
2/13/01,2001,2,13,0.19,5.380192
2/14/01,2001,2,14,0.24,6.796032
2/15/01,2001,2,15,0.27,7.645536
2/16/01,2001,2,16,0.6,16.99008
2/17/01,2001,2,17,0.5,14.1584
2/18/01,2001,2,18,0.2,5.66336
2/19/01,2001,2,19,0.17,4.813856
2/20/01,2001,2,20,0.17,4.813856
2/21/01,2001,2,21,0.17,4.813856
2/22/01,2001,2,22,0.16,4.530688
2/23/01,2001,2,23,0.2,5.66336
2/24/01,2001,2,24,0.15,4.24752
2/25/01,2001,2,25,0.54,15.291072
2/26/01,2001,2,26,0.38,10.760384
2/27/01,2001,2,27,0.22,6.229696
2/28/01,2001,2,28,0.22,6.229696
3/1/01,2001,3,1,0.2,5.66336
3/2/01,2001,3,2,0.19,5.380192
3/3/01,2001,3,3,0.18,5.097024
3/4/01,2001,3,4,0.56,15.857408
3/5/01,2001,3,5,0.69,19.538592
3/6/01,2001,3,6,0.29,8.211872
3/7/01,2001,3,7,0.22,6.229696
3/8/01,2001,3,8,0.2,5.66336
3/9/01,2001,3,9,0.18,5.097024
3/10/01,2001,3,10,0.17,4.813856
3/11/01,2001,3,11,0.15,4.24752
3/12/01,2001,3,12,0.23,6.512864
3/13/01,2001,3,13,0.85,24.06928
3/14/01,2001,3,14,0.26,7.362368
3/15/01,2001,3,15,0.25,7.0792
3/16/01,2001,3,16,0.57,16.140576
3/17/01,2001,3,17,0.44,12.459392
3/18/01,2001,3,18,0.27,7.645536
3/19/01,2001,3,19,0.21,5.946528
3/20/01,2001,3,20,0.19,5.380192
3/21/01,2001,3,21,7.34,207.845312
3/22/01,2001,3,22,0.78,22.087104
3/23/01,2001,3,23,0.3,8.49504
3/24/01,2001,3,24,0.24,6.796032
3/25/01,2001,3,25,0.2,5.66336
3/26/01,2001,3,26,0.18,5.097024
3/27/01,2001,3,27,0.17,4.813856
3/28/01,2001,3,28,0.14,3.964352
3/29/01,2001,3,29,2.1,59.46528
3/30/01,2001,3,30,5.92,167.635456
3/31/01,2001,3,31,0.7,19.82176
4/1/01,2001,4,1,0.35,9.91088
4/2/01,2001,4,2,0.28,7.928704
4/3/01,2001,4,3,0.23,6.512864
4/4/01,2001,4,4,0.21,5.946528
4/5/01,2001,4,5,0.19,5.380192
4/6/01,2001,4,6,0.2,5.66336
4/7/01,2001,4,7,0.19,5.380192
4/8/01,2001,4,8,0.17,4.813856
4/9/01,2001,4,9,0.45,12.74256
4/10/01,2001,4,10,0.28,7.928704
4/11/01,2001,4,11,0.86,24.352448
4/12/01,2001,4,12,0.37,10.477216
4/13/01,2001,4,13,0.27,7.645536
4/14/01,2001,4,14,0.22,6.229696
4/15/01,2001,4,15,0.29,8.211872
4/16/01,2001,4,16,0.53,15.007904
4/17/01,2001,4,17,0.34,9.627712
4/18/01,2001,4,18,0.46,13.025728
4/19/01,2001,4,19,0.28,7.928704
4/20/01,2001,4,20,0.21,5.946528
4/21/01,2001,4,21,0.18,5.097024
4/22/01,2001,4,22,0.17,4.813856
4/23/01,2001,4,23,0.1,2.83168
4/24/01,2001,4,24,0.04,1.132672
4/25/01,2001,4,25,0.03,0.849504
4/26/01,2001,4,26,0.03,0.849504
4/27/01,2001,4,27,0.03,0.849504
4/28/01,2001,4,28,0.02,0.566336
4/29/01,2001,4,29,0.01,0.283168
4/30/01,2001,4,30,0.05,1.41584
5/1/01,2001,5,1,0.14,3.964352
5/2/01,2001,5,2,0.07,1.982176
5/3/01,2001,5,3,0.04,1.132672
5/4/01,2001,5,4,0.05,1.41584
5/5/01,2001,5,5,0.05,1.41584
5/6/01,2001,5,6,0.05,1.41584
5/7/01,2001,5,7,0.04,1.132672
5/8/01,2001,5,8,0.03,0.849504
5/9/01,2001,5,9,0.12,3.398016
5/10/01,2001,5,10,0.07,1.982176
5/11/01,2001,5,11,0.04,1.132672
5/12/01,2001,5,12,0.05,1.41584
5/13/01,2001,5,13,0.05,1.41584
5/14/01,2001,5,14,0.06,1.699008
5/15/01,2001,5,15,0.06,1.699008
5/16/01,2001,5,16,0.04,1.132672
5/17/01,2001,5,17,0.04,1.132672
5/18/01,2001,5,18,0.03,0.849504
5/19/01,2001,5,19,0.01,0.283168
5/20/01,2001,5,20,0.07,1.982176
5/21/01,2001,5,21,0.88,24.918784
5/22/01,2001,5,22,1.22,34.546496
5/23/01,2001,5,23,0.36,10.194048
5/24/01,2001,5,24,0.13,3.681184
5/25/01,2001,5,25,0.16,4.530688
5/26/01,2001,5,26,2.55,72.20784
5/27/01,2001,5,27,1.21,34.263328
5/28/01,2001,5,28,0.25,7.0792
5/29/01,2001,5,29,0.17,4.813856
5/30/01,2001,5,30,0.13,3.681184
5/31/01,2001,5,31,0.11,3.114848
6/1/01,2001,6,1,0.29,8.211872
6/2/01,2001,6,2,0.16,4.530688
6/3/01,2001,6,3,0.13,3.681184
6/4/01,2001,6,4,0.06,1.699008
6/5/01,2001,6,5,0.03,0.849504
6/6/01,2001,6,6,0.14,3.964352
6/7/01,2001,6,7,1.07,30.298976
6/8/01,2001,6,8,0.14,3.964352
6/9/01,2001,6,9,0.1,2.83168
6/10/01,2001,6,10,0.06,1.699008
6/11/01,2001,6,11,0.04,1.132672
6/12/01,2001,6,12,0.13,3.681184
6/13/01,2001,6,13,0.05,1.41584
6/14/01,2001,6,14,0.02,0.566336
6/15/01,2001,6,15,0.02,0.566336
6/16/01,2001,6,16,3.12,88.348416
6/17/01,2001,6,17,0.42,11.893056
6/18/01,2001,6,18,0.13,3.681184
6/19/01,2001,6,19,0.1,2.83168
6/20/01,2001,6,20,0.08,2.265344
6/21/01,2001,6,21,0.07,1.982176
6/22/01,2001,6,22,0.07,1.982176
6/23/01,2001,6,23,0.17,4.813856
6/24/01,2001,6,24,0.14,3.964352
6/25/01,2001,6,25,0.08,2.265344
6/26/01,2001,6,26,0.04,1.132672
6/27/01,2001,6,27,0.04,1.132672
6/28/01,2001,6,28,0.04,1.132672
6/29/01,2001,6,29,0.03,0.849504
6/30/01,2001,6,30,0.03,0.849504
7/1/01,2001,7,1,0.3,8.49504
7/2/01,2001,7,2,0.06,1.699008
7/3/01,2001,7,3,0.04,1.132672
7/4/01,2001,7,4,0.04,1.132672
7/5/01,2001,7,5,0.05,1.41584
7/6/01,2001,7,6,0.04,1.132672
7/7/01,2001,7,7,0.03,0.849504
7/8/01,2001,7,8,0.38,10.760384
7/9/01,2001,7,9,0.11,3.114848
7/10/01,2001,7,10,0.53,15.007904
7/11/01,2001,7,11,0.07,1.982176
7/12/01,2001,7,12,0.04,1.132672
7/13/01,2001,7,13,0.04,1.132672
7/14/01,2001,7,14,0.04,1.132672
7/15/01,2001,7,15,0.05,1.41584
7/16/01,2001,7,16,0.04,1.132672
7/17/01,2001,7,17,0.02,0.566336
7/18/01,2001,7,18,0.03,0.849504
7/19/01,2001,7,19,0.03,0.849504
7/20/01,2001,7,20,0.02,0.566336
7/21/01,2001,7,21,0.02,0.566336
7/22/01,2001,7,22,0.02,0.566336
7/23/01,2001,7,23,0.02,0.566336
7/24/01,2001,7,24,0.02,0.566336
7/25/01,2001,7,25,0.03,0.849504
7/26/01,2001,7,26,0.02,0.566336
7/27/01,2001,7,27,0.02,0.566336
7/28/01,2001,7,28,0.02,0.566336
7/29/01,2001,7,29,0.02,0.566336
7/30/01,2001,7,30,0.03,0.849504
7/31/01,2001,7,31,0.02,0.566336
8/1/01,2001,8,1,0.02,0.566336
8/2/01,2001,8,2,0.02,0.566336
8/3/01,2001,8,3,0.02,0.566336
8/4/01,2001,8,4,0.01,0.283168
8/5/01,2001,8,5,0.02,0.566336
8/6/01,2001,8,6,0.02,0.566336
8/7/01,2001,8,7,0.01,0.283168
8/8/01,2001,8,8,0.01,0.283168
8/9/01,2001,8,9,0,0
8/10/01,2001,8,10,0.01,0.283168
8/11/01,2001,8,11,3.72,105.338496
8/12/01,2001,8,12,0.93,26.334624
8/13/01,2001,8,13,1.13,31.997984
8/14/01,2001,8,14,0.12,3.398016
8/15/01,2001,8,15,0.05,1.41584
8/16/01,2001,8,16,0.03,0.849504
8/17/01,2001,8,17,0.03,0.849504
8/18/01,2001,8,18,0.03,0.849504
8/19/01,2001,8,19,0.03,0.849504
8/20/01,2001,8,20,0.07,1.982176
8/21/01,2001,8,21,0.03,0.849504
8/22/01,2001,8,22,0.03,0.849504
8/23/01,2001,8,23,0.02,0.566336
8/24/01,2001,8,24,0.02,0.566336
8/25/01,2001,8,25,0.02,0.566336
8/26/01,2001,8,26,0.02,0.566336
8/27/01,2001,8,27,0.05,1.41584
8/28/01,2001,8,28,0.02,0.566336
8/29/01,2001,8,29,0.02,0.566336
8/30/01,2001,8,30,0.05,1.41584
8/31/01,2001,8,31,0.02,0.566336
9/1/01,2001,9,1,0.01,0.283168
9/2/01,2001,9,2,0.01,0.283168
9/3/01,2001,9,3,0.01,0.283168
9/4/01,2001,9,4,0.01,0.283168
9/5/01,2001,9,5,0.01,0.283168
9/6/01,2001,9,6,0.01,0.283168
9/7/01,2001,9,7,0.01,0.283168
9/8/01,2001,9,8,0.01,0.283168
9/9/01,2001,9,9,0.01,0.283168
9/10/01,2001,9,10,0.01,0.283168
9/11/01,2001,9,11,0.01,0.283168
9/12/01,2001,9,12,0.01,0.283168
9/13/01,2001,9,13,0.01,0.283168
9/14/01,2001,9,14,0.01,0.283168
9/15/01,2001,9,15,0.01,0.283168
9/16/01,2001,9,16,0.01,0.283168
9/17/01,2001,9,17,0.01,0.283168
9/18/01,2001,9,18,0.01,0.283168
9/19/01,2001,9,19,0,0
9/20/01,2001,9,20,0.03,0.849504
9/21/01,2001,9,21,0.01,0.283168
9/22/01,2001,9,22,0.01,0.283168
9/23/01,2001,9,23,0,0
9/24/01,2001,9,24,1.48,41.908864
9/25/01,2001,9,25,0.56,15.857408
9/26/01,2001,9,26,0.03,0.849504
9/27/01,2001,9,27,0.02,0.566336
9/28/01,2001,9,28,0.02,0.566336
9/29/01,2001,9,29,0.02,0.566336
9/30/01,2001,9,30,0.02,0.566336
10/1/01,2001,10,1,0.02,0.566336
10/2/01,2001,10,2,0.02,0.566336
10/3/01,2001,10,3,0.01,0.283168
10/4/01,2001,10,4,0.01,0.283168
10/5/01,2001,10,5,0.01,0.283168
10/6/01,2001,10,6,0.01,0.283168
10/7/01,2001,10,7,0.01,0.283168
10/8/01,2001,10,8,0.01,0.283168
10/9/01,2001,10,9,0.01,0.283168
10/10/01,2001,10,10,0.01,0.283168
10/11/01,2001,10,11,0.01,0.283168
10/12/01,2001,10,12,0.02,0.566336
10/13/01,2001,10,13,0.01,0.283168
10/14/01,2001,10,14,0.19,5.380192
10/15/01,2001,10,15,0.04,1.132672
10/16/01,2001,10,16,0.07,1.982176
10/17/01,2001,10,17,0.02,0.566336
10/18/01,2001,10,18,0.02,0.566336
10/19/01,2001,10,19,0.02,0.566336
10/20/01,2001,10,20,0.02,0.566336
10/21/01,2001,10,21,0.02,0.566336
10/22/01,2001,10,22,0.01,0.283168
10/23/01,2001,10,23,0.01,0.283168
10/24/01,2001,10,24,0.01,0.283168
10/25/01,2001,10,25,0.01,0.283168
10/26/01,2001,10,26,0.01,0.283168
10/27/01,2001,10,27,0.01,0.283168
10/28/01,2001,10,28,0.01,0.283168
10/29/01,2001,10,29,0.01,0.283168
10/30/01,2001,10,30,0.01,0.283168
10/31/01,2001,10,31,0.01,0.283168
11/1/01,2001,11,1,0.01,0.283168
11/2/01,2001,11,2,0.01,0.283168
11/3/01,2001,11,3,0.01,0.283168
11/4/01,2001,11,4,0.01,0.283168
11/5/01,2001,11,5,0.01,0.283168
11/6/01,2001,11,6,0.01,0.283168
11/7/01,2001,11,7,0.01,0.283168
11/8/01,2001,11,8,0.01,0.283168
11/9/01,2001,11,9,0.01,0.283168
11/10/01,2001,11,10,0.01,0.283168
11/11/01,2001,11,11,0.01,0.283168
11/12/01,2001,11,12,0.01,0.283168
11/13/01,2001,11,13,0.04,1.132672
11/14/01,2001,11,14,0.08,2.265344
11/15/01,2001,11,15,0.01,0.283168
11/16/01,2001,11,16,0.01,0.283168
11/17/01,2001,11,17,0.01,0.283168
11/18/01,2001,11,18,0.01,0.283168
11/19/01,2001,11,19,0.01,0.283168
11/20/01,2001,11,20,0.01,0.283168
11/21/01,2001,11,21,0.02,0.566336
11/22/01,2001,11,22,0.02,0.566336
11/23/01,2001,11,23,0.02,0.566336
11/24/01,2001,11,24,0.04,1.132672
11/25/01,2001,11,25,1.89,53.518752
11/26/01,2001,11,26,0.23,6.512864
11/27/01,2001,11,27,0.04,1.132672
11/28/01,2001,11,28,0.03,0.849504
11/29/01,2001,11,29,0.03,0.849504
11/30/01,2001,11,30,0.04,1.132672
12/1/01,2001,12,1,0.03,0.849504
12/2/01,2001,12,2,0.03,0.849504
12/3/01,2001,12,3,0.03,0.849504
12/4/01,2001,12,4,0.03,0.849504
12/5/01,2001,12,5,0.03,0.849504
12/6/01,2001,12,6,0.03,0.849504
12/7/01,2001,12,7,0.03,0.849504
12/8/01,2001,12,8,0.25,7.0792
12/9/01,2001,12,9,0.06,1.699008
12/10/01,2001,12,10,0.03,0.849504
12/11/01,2001,12,11,0.15,4.24752
12/12/01,2001,12,12,0.04,1.132672
12/13/01,2001,12,13,0.04,1.132672
12/14/01,2001,12,14,0.18,5.097024
12/15/01,2001,12,15,0.05,1.41584
12/16/01,2001,12,16,0.04,1.132672
12/17/01,2001,12,17,0.13,3.681184
12/18/01,2001,12,18,0.2,5.66336
12/19/01,2001,12,19,0.04,1.132672
12/20/01,2001,12,20,0.04,1.132672
12/21/01,2001,12,21,0.03,0.849504
12/22/01,2001,12,22,0.03,0.849504
12/23/01,2001,12,23,0.05,1.41584
12/24/01,2001,12,24,0.11,3.114848
12/25/01,2001,12,25,0.04,1.132672
12/26/01,2001,12,26,0.03,0.849504
12/27/01,2001,12,27,0.02,0.566336
12/28/01,2001,12,28,0.02,0.566336
12/29/01,2001,12,29,0.02,0.566336
12/30/01,2001,12,30,0.02,0.566336
12/31/01,2001,12,31,0.02,0.566336
1/1/02,2002,1,1,0.02,0.566336
1/2/02,2002,1,2,0.02,0.566336
1/3/02,2002,1,3,0.02,0.566336
1/4/02,2002,1,4,0.02,0.566336
1/5/02,2002,1,5,0.02,0.566336
1/6/02,2002,1,6,0.29,8.211872
1/7/02,2002,1,7,0.15,4.24752
1/8/02,2002,1,8,0.06,1.699008
1/9/02,2002,1,9,0.04,1.132672
1/10/02,2002,1,10,0.07,1.982176
1/11/02,2002,1,11,0.51,14.441568
1/12/02,2002,1,12,0.11,3.114848
1/13/02,2002,1,13,0.07,1.982176
1/14/02,2002,1,14,0.06,1.699008
1/15/02,2002,1,15,0.05,1.41584
1/16/02,2002,1,16,0.05,1.41584
1/17/02,2002,1,17,0.04,1.132672
1/18/02,2002,1,18,0.04,1.132672
1/19/02,2002,1,19,0.05,1.41584
1/20/02,2002,1,20,0.08,2.265344
1/21/02,2002,1,21,0.08,2.265344
1/22/02,2002,1,22,0.08,2.265344
1/23/02,2002,1,23,0.13,3.681184
1/24/02,2002,1,24,0.76,21.520768
1/25/02,2002,1,25,0.17,4.813856
1/26/02,2002,1,26,0.11,3.114848
1/27/02,2002,1,27,0.1,2.83168
1/28/02,2002,1,28,0.09,2.548512
1/29/02,2002,1,29,0.08,2.265344
1/30/02,2002,1,30,0.1,2.83168
1/31/02,2002,1,31,0.18,5.097024
2/1/02,2002,2,1,0.14,3.964352
2/2/02,2002,2,2,0.09,2.548512
2/3/02,2002,2,3,0.08,2.265344
2/4/02,2002,2,4,0.08,2.265344
2/5/02,2002,2,5,0.06,1.699008
2/6/02,2002,2,6,0.06,1.699008
2/7/02,2002,2,7,0.07,1.982176
2/8/02,2002,2,8,0.07,1.982176
2/9/02,2002,2,9,0.06,1.699008
2/10/02,2002,2,10,0.06,1.699008
2/11/02,2002,2,11,0.08,2.265344
2/12/02,2002,2,12,0.08,2.265344
2/13/02,2002,2,13,0.09,2.548512
2/14/02,2002,2,14,0.06,1.699008
2/15/02,2002,2,15,0.06,1.699008
2/16/02,2002,2,16,0.06,1.699008
2/17/02,2002,2,17,0.06,1.699008
2/18/02,2002,2,18,0.06,1.699008
2/19/02,2002,2,19,0.05,1.41584
2/20/02,2002,2,20,0.04,1.132672
2/21/02,2002,2,21,0.04,1.132672
2/22/02,2002,2,22,0.05,1.41584
2/23/02,2002,2,23,0.05,1.41584
2/24/02,2002,2,24,0.05,1.41584
2/25/02,2002,2,25,0.05,1.41584
2/26/02,2002,2,26,0.07,1.982176
2/27/02,2002,2,27,0.14,3.964352
2/28/02,2002,2,28,0.13,3.681184
3/1/02,2002,3,1,0.13,3.681184
3/2/02,2002,3,2,0.52,14.724736
3/3/02,2002,3,3,0.73,20.671264
3/4/02,2002,3,4,0.14,3.964352
3/5/02,2002,3,5,0.11,3.114848
3/6/02,2002,3,6,0.1,2.83168
3/7/02,2002,3,7,0.1,2.83168
3/8/02,2002,3,8,0.09,2.548512
3/9/02,2002,3,9,0.09,2.548512
3/10/02,2002,3,10,0.18,5.097024
3/11/02,2002,3,11,0.08,2.265344
3/12/02,2002,3,12,0.09,2.548512
3/13/02,2002,3,13,0.68,19.255424
3/14/02,2002,3,14,0.17,4.813856
3/15/02,2002,3,15,0.13,3.681184
3/16/02,2002,3,16,0.12,3.398016
3/17/02,2002,3,17,0.15,4.24752
3/18/02,2002,3,18,0.68,19.255424
3/19/02,2002,3,19,0.19,5.380192
3/20/02,2002,3,20,3.01,85.233568
3/21/02,2002,3,21,0.39,11.043552
3/22/02,2002,3,22,0.21,5.946528
3/23/02,2002,3,23,0.16,4.530688
3/24/02,2002,3,24,0.14,3.964352
3/25/02,2002,3,25,0.13,3.681184
3/26/02,2002,3,26,0.77,21.803936
3/27/02,2002,3,27,0.51,14.441568
3/28/02,2002,3,28,0.21,5.946528
3/29/02,2002,3,29,0.18,5.097024
3/30/02,2002,3,30,0.15,4.24752
3/31/02,2002,3,31,0.2,5.66336
4/1/02,2002,4,1,0.16,4.530688
4/2/02,2002,4,2,0.13,3.681184
